OrderID,CustomerID,ProductID,OrderDate,ShipDate,Quantity,GrossRevenue,DiscountPct,NetRevenue,COGS,GrossMargin,LeadTimeDays,ShipMode
ORD-00228,CUST-008,GFV-A002,2023-03-23,2023-03-26,10,89.9,0.05,85.41,32.0,53.41,3,Sea
ORD-00229,CUST-011,GFV-O001,2023-04-22,2023-04-28,2,29.98,0.05,28.48,11.0,17.48,6,Air
ORD-00230,CUST-001,GFV-O002,2023-04-13,2023-04-22,100,2999.0,0,2999.0,1000.0,1999.0,9,Air
ORD-00231,CUST-007,GFV-G002,2023-04-12,2023-04-20,20,159.8,0,159.8,60.0,99.8,8,Road
ORD-00232,CUST-011,GFV-A003,2023-04-05,2023-04-06,5,47.45,0.1,42.71,17.5,25.21,1,Courier
ORD-00233,CUST-004,GFV-S001,2023-04-23,2023-04-28,2,25.98,0.1,23.38,9.0,14.38,5,Courier
ORD-00234,CUST-001,GFV-S003,2023-04-02,2023-04-06,50,599.5,0,599.5,200.0,399.5,4,Road
ORD-00235,CUST-016,GFV-N001,2023-04-17,2023-04-21,5,124.95,0.1,112.45,50.0,62.45,4,Sea
ORD-00236,CUST-015,GFV-A003,2023-04-10,2023-04-14,5,47.45,0,47.45,17.5,29.95,4,Road
ORD-00237,CUST-014,GFV-O002,2023-04-14,2023-04-23,5,149.95,0,149.95,50.0,99.95,9,Courier
ORD-00238,CUST-011,GFV-C003,2023-04-12,2023-04-22,20,399.8,0,399.8,150.0,249.8,10,Sea
ORD-00239,CUST-003,GFV-F003,2023-04-18,2023-04-22,20,159.8,0,159.8,64.0,95.8,4,Courier
ORD-00240,CUST-007,GFV-C002,2023-04-06,2023-04-13,20,459.8,0.15,390.83,170.0,220.83,7,Courier
ORD-00241,CUST-015,GFV-C002,2023-04-09,2023-04-15,2,45.98,0.05,43.68,17.0,26.68,6,Road
ORD-00242,CUST-013,GFV-C001,2023-04-17,2023-04-25,2,49.98,0.05,47.48,18.0,29.48,8,Courier
ORD-00243,CUST-005,GFV-A003,2023-04-02,2023-04-04,10,94.9,0,94.9,35.0,59.9,2,Air
ORD-00244,CUST-009,GFV-O001,2023-04-20,2023-04-23,10,149.9,0.1,134.91,55.0,79.91,3,Sea
ORD-00245,CUST-007,GFV-F001,2023-04-17,2023-04-21,5,34.95,0,34.95,15.0,19.95,4,Sea
ORD-00246,CUST-018,GFV-C004,2023-04-16,2023-04-21,5,89.95,0,89.95,35.0,54.95,5,Courier
ORD-00247,CUST-006,GFV-N001,2023-04-07,2023-04-21,5,124.95,0,124.95,50.0,74.95,14,Air
ORD-00248,CUST-014,GFV-C003,2023-04-15,2023-04-18,50,999.5,0.2,799.6,375.0,424.6,3,Road
ORD-00249,CUST-002,GFV-N003,2023-04-22,2023-04-26,5,59.95,0,59.95,22.5,37.45,4,Sea
ORD-00250,CUST-014,GFV-S002,2023-04-23,2023-04-30,20,199.8,0.05,189.81,70.0,119.81,7,Air
ORD-00251,CUST-005,GFV-N001,2023-04-07,2023-04-15,1,24.99,0.05,23.74,10.0,13.74,8,Road
ORD-00252,CUST-011,GFV-A002,2023-04-15,2023-04-23,50,449.5,0,449.5,160.0,289.5,8,Courier
ORD-00253,CUST-011,GFV-G003,2023-04-23,2023-04-30,10,69.9,0.05,66.41,28.0,38.41,7,Sea
ORD-00254,CUST-009,GFV-A004,2023-04-11,2023-04-17,10,69.9,0,69.9,25.0,44.9,6,Sea
ORD-00255,CUST-008,GFV-C002,2023-04-25,2023-05-07,50,1149.5,0.05,1092.02,425.0,667.02,12,Road
ORD-00256,CUST-018,GFV-S004,2023-04-06,2023-04-09,5,44.95,0.15,38.21,17.5,20.71,3,Road
ORD-00257,CUST-004,GFV-N003,2023-04-28,2023-04-30,5,59.95,0.05,56.95,22.5,34.45,2,Air
ORD-00258,CUST-012,GFV-A001,2023-04-17,2023-04-23,5,39.95,0.1,35.96,14.0,21.96,6,Road
ORD-00259,CUST-001,GFV-C001,2023-04-27,2023-05-07,2,49.98,0.15,42.48,18.0,24.48,10,Road
ORD-00260,CUST-012,GFV-A002,2023-04-21,2023-04-24,20,179.8,0.05,170.81,64.0,106.81,3,Road
ORD-00261,CUST-010,GFV-A004,2023-04-21,2023-05-01,10,69.9,0.05,66.41,25.0,41.41,10,Air
ORD-00262,CUST-010,GFV-S003,2023-04-06,2023-04-11,5,59.95,0,59.95,20.0,39.95,5,Road
ORD-00263,CUST-007,GFV-O002,2023-04-24,2023-05-06,2,59.98,0,59.98,20.0,39.98,12,Air
ORD-00264,CUST-004,GFV-O004,2023-04-11,2023-04-14,5,99.95,0,99.95,37.5,62.45,3,Road
ORD-00265,CUST-008,GFV-S002,2023-04-13,2023-04-22,50,499.5,0.15,424.57,175.0,249.57,9,Road
ORD-00266,CUST-010,GFV-N002,2023-04-07,2023-04-14,10,89.9,0.15,76.42,35.0,41.42,7,Courier
ORD-00267,CUST-008,GFV-O004,2023-04-01,2023-04-03,100,1999.0,0,1999.0,750.0,1249.0,2,Road
ORD-00268,CUST-010,GFV-A003,2023-04-02,2023-04-04,20,189.8,0,189.8,70.0,119.8,2,Air
ORD-00269,CUST-004,GFV-F001,2023-04-28,2023-04-30,20,139.8,0.1,125.82,60.0,65.82,2,Road
ORD-00270,CUST-012,GFV-S003,2023-04-02,2023-04-07,10,119.9,0,119.9,40.0,79.9,5,Courier
ORD-00271,CUST-011,GFV-A002,2023-04-17,2023-04-22,20,179.8,0,179.8,64.0,115.8,5,Air
ORD-00272,CUST-020,GFV-N003,2023-04-13,2023-04-17,50,599.5,0.1,539.55,225.0,314.55,4,Sea
ORD-00273,CUST-011,GFV-C002,2023-04-20,2023-04-25,1,22.99,0.1,20.69,8.5,12.19,5,Courier
ORD-00274,CUST-012,GFV-N002,2023-04-17,2023-04-22,2,17.98,0.15,15.28,7.0,8.28,5,Road
ORD-00275,CUST-012,GFV-F002,2023-04-06,2023-04-10,10,99.9,0.05,94.91,38.0,56.91,4,Courier
ORD-00276,CUST-009,GFV-C001,2023-04-23,2023-04-29,10,249.9,0.1,224.91,90.0,134.91,6,Courier
ORD-00277,CUST-017,GFV-G001,2023-04-19,2023-04-23,20,279.8,0.05,265.81,100.0,165.81,4,Road
ORD-00278,CUST-015,GFV-A001,2023-04-21,2023-04-29,5,39.95,0,39.95,14.0,25.95,8,Courier
ORD-00279,CUST-014,GFV-G003,2023-04-06,2023-04-11,50,349.5,0,349.5,140.0,209.5,5,Sea
ORD-00280,CUST-014,GFV-S003,2023-04-02,2023-04-08,1,11.99,0,11.99,4.0,7.99,6,Sea
ORD-00281,CUST-008,GFV-G003,2023-04-14,2023-04-21,20,139.8,0.05,132.81,56.0,76.81,7,Air
ORD-00282,CUST-005,GFV-F003,2023-04-23,2023-04-26,100,799.0,0.05,759.05,320.0,439.05,3,Courier
ORD-00283,CUST-009,GFV-N003,2023-04-11,2023-04-21,5,59.95,0,59.95,22.5,37.45,10,Road
ORD-00284,CUST-019,GFV-F001,2023-04-20,2023-04-25,10,69.9,0,69.9,30.0,39.9,5,Road
ORD-00285,CUST-005,GFV-G001,2023-04-25,2023-04-29,10,139.9,0.05,132.91,50.0,82.91,4,Road
ORD-00286,CUST-013,GFV-O002,2023-04-10,2023-04-12,50,1499.5,0,1499.5,500.0,999.5,2,Road
ORD-00287,CUST-006,GFV-F002,2023-04-25,2023-05-03,100,999.0,0,999.0,380.0,619.0,8,Courier
ORD-00288,CUST-009,GFV-S003,2023-04-21,2023-04-25,50,599.5,0,599.5,200.0,399.5,4,Road
ORD-00289,CUST-014,GFV-S004,2023-04-05,2023-04-07,5,44.95,0.1,40.46,17.5,22.96,2,Sea
ORD-00290,CUST-003,GFV-F003,2023-04-21,2023-04-24,20,159.8,0,159.8,64.0,95.8,3,Sea
ORD-00291,CUST-019,GFV-S002,2023-04-01,2023-04-13,10,99.9,0.15,84.92,35.0,49.92,12,Courier
ORD-00292,CUST-014,GFV-F002,2023-04-16,2023-04-22,5,49.95,0.05,47.45,19.0,28.45,6,Air
ORD-00293,CUST-011,GFV-G002,2023-04-21,2023-04-27,50,399.5,0,399.5,150.0,249.5,6,Sea
ORD-00294,CUST-004,GFV-C002,2023-04-14,2023-04-23,100,2299.0,0,2299.0,850.0,1449.0,9,Courier
ORD-00295,CUST-019,GFV-F002,2023-04-06,2023-04-16,50,499.5,0,499.5,190.0,309.5,10,Air
ORD-00296,CUST-006,GFV-A003,2023-04-30,2023-05-12,10,94.9,0.05,90.16,35.0,55.16,12,Sea
ORD-00297,CUST-006,GFV-C004,2023-04-28,2023-05-03,5,89.95,0.1,80.95,35.0,45.95,5,Road
ORD-00298,CUST-014,GFV-F002,2023-04-23,2023-04-26,10,99.9,0.1,89.91,38.0,51.91,3,Sea
ORD-00299,CUST-017,GFV-O003,2023-04-20,2023-04-29,10,349.9,0,349.9,130.0,219.9,9,Air
ORD-00300,CUST-009,GFV-S004,2023-04-06,2023-04-18,1,8.99,0,8.99,3.5,5.49,12,Courier
ORD-00301,CUST-007,GFV-A001,2023-04-25,2023-04-29,20,159.8,0,159.8,56.0,103.8,4,Road
ORD-00302,CUST-013,GFV-O004,2023-04-23,2023-04-26,5,99.95,0.05,94.95,37.5,57.45,3,Road
ORD-00303,CUST-018,GFV-F002,2023-04-23,2023-04-25,10,99.9,0,99.9,38.0,61.9,2,Sea
ORD-00304,CUST-014,GFV-A002,2023-04-16,2023-04-19,10,89.9,0.1,80.91,32.0,48.91,3,Courier
ORD-00305,CUST-013,GFV-S003,2023-05-25,2023-05-30,20,239.8,0.1,215.82,80.0,135.82,5,Air
ORD-00306,CUST-014,GFV-C003,2023-05-17,2023-05-22,50,999.5,0,999.5,375.0,624.5,5,Sea
ORD-00307,CUST-004,GFV-N002,2023-05-19,2023-05-24,10,89.9,0.1,80.91,35.0,45.91,5,Courier
ORD-00308,CUST-009,GFV-C002,2023-05-03,2023-05-12,10,229.9,0.05,218.41,85.0,133.41,9,Courier
ORD-00309,CUST-009,GFV-F002,2023-05-19,2023-05-21,20,199.8,0,199.8,76.0,123.8,2,Air
ORD-00310,CUST-002,GFV-O003,2023-05-24,2023-05-27,5,174.95,0,174.95,65.0,109.95,3,Air
ORD-00311,CUST-020,GFV-N001,2023-05-30,2023-06-08,1,24.99,0.05,23.74,10.0,13.74,9,Sea
ORD-00312,CUST-014,GFV-O003,2023-05-25,2023-05-31,10,349.9,0.15,297.41,130.0,167.41,6,Courier
ORD-00313,CUST-008,GFV-C003,2023-05-28,2023-06-07,20,399.8,0.1,359.82,150.0,209.82,10,Sea
ORD-00314,CUST-003,GFV-N003,2023-05-21,2023-05-30,10,119.9,0,119.9,45.0,74.9,9,Sea
ORD-00315,CUST-001,GFV-F002,2023-05-27,2023-05-28,10,99.9,0.1,89.91,38.0,51.91,1,Courier
ORD-00316,CUST-005,GFV-O004,2023-05-18,2023-05-22,5,99.95,0,99.95,37.5,62.45,4,Air
ORD-00317,CUST-008,GFV-G003,2023-05-02,2023-05-10,50,349.5,0.15,297.07,140.0,157.07,8,Sea
ORD-00318,CUST-012,GFV-O004,2023-05-07,2023-05-09,10,199.9,0.1,179.91,75.0,104.91,2,Air
ORD-00319,CUST-008,GFV-S004,2023-05-08,2023-05-15,10,89.9,0.1,80.91,35.0,45.91,7,Air
ORD-00320,CUST-006,GFV-G002,2023-05-05,2023-05-10,10,79.9,0.05,75.91,30.0,45.91,5,Road
ORD-00321,CUST-004,GFV-A004,2023-05-08,2023-05-12,10,69.9,0.05,66.41,25.0,41.41,4,Road
ORD-00322,CUST-012,GFV-G002,2023-05-02,2023-05-08,50,399.5,0.05,379.52,150.0,229.52,6,Courier
ORD-00323,CUST-019,GFV-A003,2023-05-18,2023-05-23,20,189.8,0.1,170.82,70.0,100.82,5,Road
ORD-00324,CUST-004,GFV-O002,2023-05-23,2023-05-28,5,149.95,0.05,142.45,50.0,92.45,5,Sea
ORD-00325,CUST-016,GFV-S001,2023-05-28,2023-05-31,50,649.5,0.15,552.07,225.0,327.07,3,Courier
ORD-00326,CUST-011,GFV-O002,2023-05-31,2023-06-05,5,149.95,0,149.95,50.0,99.95,5,Air
ORD-00327,CUST-008,GFV-N003,2023-05-30,2023-06-04,20,239.8,0,239.8,90.0,149.8,5,Road
ORD-00328,CUST-012,GFV-C003,2023-05-13,2023-05-20,5,99.95,0.1,89.95,37.5,52.45,7,Sea
ORD-00329,CUST-018,GFV-F002,2023-05-16,2023-05-19,100,999.0,0,999.0,380.0,619.0,3,Sea
ORD-00330,CUST-014,GFV-G003,2023-05-31,2023-06-07,10,69.9,0,69.9,28.0,41.9,7,Sea
ORD-00331,CUST-011,GFV-G003,2023-05-13,2023-05-23,5,34.95,0.05,33.2,14.0,19.2,10,Road
ORD-00332,CUST-011,GFV-N001,2023-05-10,2023-05-14,10,249.9,0.1,224.91,100.0,124.91,4,Courier
ORD-00333,CUST-018,GFV-O001,2023-05-25,2023-06-02,5,74.95,0,74.95,27.5,47.45,8,Sea
ORD-00334,CUST-006,GFV-A001,2023-05-24,2023-05-27,10,79.9,0.05,75.91,28.0,47.91,3,Sea
ORD-00335,CUST-008,GFV-S004,2023-05-07,2023-05-11,10,89.9,0.1,80.91,35.0,45.91,4,Road
ORD-00336,CUST-010,GFV-G002,2023-05-09,2023-05-16,20,159.8,0.05,151.81,60.0,91.81,7,Sea
ORD-00337,CUST-004,GFV-G002,2023-05-24,2023-06-01,10,79.9,0,79.9,30.0,49.9,8,Air
ORD-00338,CUST-016,GFV-A004,2023-05-17,2023-05-18,1,6.99,0,6.99,2.5,4.49,1,Sea
ORD-00339,CUST-002,GFV-S001,2023-05-27,2023-06-02,1,12.99,0.05,12.34,4.5,7.84,6,Road
ORD-00340,CUST-013,GFV-A002,2023-05-02,2023-05-08,50,449.5,0.1,404.55,160.0,244.55,6,Air
ORD-00341,CUST-008,GFV-C001,2023-05-01,2023-05-06,10,249.9,0,249.9,90.0,159.9,5,Road
ORD-00342,CUST-013,GFV-O003,2023-05-01,2023-05-06,50,1749.5,0.15,1487.08,650.0,837.08,5,Air
ORD-00343,CUST-004,GFV-S003,2023-05-30,2023-06-01,20,239.8,0,239.8,80.0,159.8,2,Road
ORD-00344,CUST-002,GFV-O002,2023-05-09,2023-05-17,10,299.9,0,299.9,100.0,199.9,8,Sea
ORD-00345,CUST-016,GFV-A003,2023-05-10,2023-05-17,100,949.0,0.05,901.55,350.0,551.55,7,Air
ORD-00346,CUST-008,GFV-N001,2023-05-03,2023-05-08,2,49.98,0,49.98,20.0,29.98,5,Sea
ORD-00347,CUST-008,GFV-F003,2023-05-03,2023-05-08,10,79.9,0.15,67.92,32.0,35.92,5,Air
ORD-00348,CUST-001,GFV-S003,2023-05-29,2023-06-03,50,599.5,0.1,539.55,200.0,339.55,5,Courier
ORD-00349,CUST-002,GFV-F001,2023-05-09,2023-05-10,50,349.5,0.05,332.02,150.0,182.02,1,Air
ORD-00350,CUST-007,GFV-S003,2023-05-06,2023-05-16,10,119.9,0.1,107.91,40.0,67.91,10,Courier
ORD-00351,CUST-004,GFV-S004,2023-05-30,2023-06-01,10,89.9,0.1,80.91,35.0,45.91,2,Road
ORD-00352,CUST-004,GFV-G001,2023-05-13,2023-05-20,20,279.8,0.05,265.81,100.0,165.81,7,Road
ORD-00353,CUST-005,GFV-C003,2023-05-02,2023-05-04,5,99.95,0.1,89.95,37.5,52.45,2,Courier
ORD-00354,CUST-013,GFV-O004,2023-05-25,2023-05-29,10,199.9,0,199.9,75.0,124.9,4,Courier
ORD-00355,CUST-012,GFV-O002,2023-05-14,2023-05-17,2,59.98,0.05,56.98,20.0,36.98,3,Sea
ORD-00356,CUST-006,GFV-O002,2023-05-23,2023-05-25,20,599.8,0.05,569.81,200.0,369.81,2,Courier
ORD-00357,CUST-002,GFV-F002,2023-05-11,2023-05-15,10,99.9,0.1,89.91,38.0,51.91,4,Air
ORD-00358,CUST-008,GFV-N003,2023-05-05,2023-05-07,10,119.9,0.05,113.91,45.0,68.91,2,Air
ORD-00359,CUST-002,GFV-A002,2023-05-03,2023-05-07,20,179.8,0.15,152.83,64.0,88.83,4,Air
ORD-00360,CUST-015,GFV-G002,2023-05-10,2023-05-15,50,399.5,0.15,339.57,150.0,189.57,5,Sea
ORD-00361,CUST-013,GFV-S002,2023-05-19,2023-05-24,2,19.98,0,19.98,7.0,12.98,5,Courier
ORD-00362,CUST-008,GFV-O003,2023-05-05,2023-05-07,5,174.95,0.1,157.45,65.0,92.45,2,Road
ORD-00363,CUST-014,GFV-N001,2023-05-09,2023-05-19,10,249.9,0,249.9,100.0,149.9,10,Air
ORD-00364,CUST-019,GFV-F003,2023-05-05,2023-05-09,50,399.5,0,399.5,160.0,239.5,4,Road
ORD-00365,CUST-016,GFV-A003,2023-05-15,2023-05-19,100,949.0,0,949.0,350.0,599.0,4,Road
ORD-00366,CUST-005,GFV-F003,2023-05-20,2023-05-30,5,39.95,0,39.95,16.0,23.95,10,Road
ORD-00367,CUST-013,GFV-A001,2023-05-10,2023-05-17,20,159.8,0,159.8,56.0,103.8,7,Road
ORD-00368,CUST-008,GFV-A001,2023-05-27,2023-06-04,5,39.95,0.2,31.96,14.0,17.96,8,Sea
ORD-00369,CUST-001,GFV-G002,2023-05-22,2023-05-29,10,79.9,0.1,71.91,30.0,41.91,7,Courier
ORD-00370,CUST-013,GFV-O003,2023-05-26,2023-05-30,20,699.8,0,699.8,260.0,439.8,4,Road
ORD-00371,CUST-004,GFV-O003,2023-05-08,2023-05-12,20,699.8,0,699.8,260.0,439.8,4,Courier
ORD-00372,CUST-011,GFV-G001,2023-05-19,2023-05-24,10,139.9,0,139.9,50.0,89.9,5,Road
ORD-00373,CUST-011,GFV-A003,2023-05-23,2023-06-01,50,474.5,0,474.5,175.0,299.5,9,Sea
ORD-00374,CUST-004,GFV-A002,2023-05-22,2023-05-28,1,8.99,0.2,7.19,3.2,3.99,6,Courier
ORD-00375,CUST-019,GFV-O003,2023-05-31,2023-06-07,2,69.98,0,69.98,26.0,43.98,7,Sea
ORD-00376,CUST-011,GFV-G001,2023-05-17,2023-05-24,10,139.9,0.05,132.91,50.0,82.91,7,Courier
ORD-00377,CUST-012,GFV-N002,2023-05-15,2023-05-23,5,44.95,0.2,35.96,17.5,18.46,8,Courier
ORD-00378,CUST-018,GFV-C003,2023-05-04,2023-05-08,2,39.98,0.15,33.98,15.0,18.98,4,Sea
ORD-00379,CUST-009,GFV-S003,2023-05-12,2023-05-16,10,119.9,0,119.9,40.0,79.9,4,Air
ORD-00380,CUST-009,GFV-C003,2023-05-15,2023-05-22,5,99.95,0.1,89.95,37.5,52.45,7,Air
ORD-00381,CUST-013,GFV-A004,2023-06-01,2023-06-09,50,349.5,0.15,297.07,125.0,172.07,8,Sea
ORD-00382,CUST-004,GFV-N003,2023-06-17,2023-06-20,10,119.9,0.05,113.91,45.0,68.91,3,Courier
ORD-00383,CUST-013,GFV-O003,2023-06-21,2023-06-24,10,349.9,0.1,314.91,130.0,184.91,3,Sea
ORD-00384,CUST-008,GFV-G001,2023-06-15,2023-06-21,5,69.95,0,69.95,25.0,44.95,6,Air
ORD-00385,CUST-017,GFV-S002,2023-06-19,2023-06-21,10,99.9,0,99.9,35.0,64.9,2,Air
ORD-00386,CUST-010,GFV-A003,2023-06-09,2023-06-16,5,47.45,0,47.45,17.5,29.95,7,Courier
ORD-00387,CUST-007,GFV-O004,2023-06-19,2023-06-21,20,399.8,0.1,359.82,150.0,209.82,2,Road
ORD-00388,CUST-002,GFV-S001,2023-06-30,2023-07-06,5,64.95,0,64.95,22.5,42.45,6,Air
ORD-00389,CUST-004,GFV-O002,2023-06-06,2023-06-10,10,299.9,0,299.9,100.0,199.9,4,Courier
ORD-00390,CUST-013,GFV-G001,2023-06-14,2023-06-17,50,699.5,0.15,594.57,250.0,344.57,3,Sea
ORD-00391,CUST-006,GFV-S002,2023-06-18,2023-06-21,5,49.95,0.05,47.45,17.5,29.95,3,Air
ORD-00392,CUST-001,GFV-S001,2023-06-28,2023-07-02,5,64.95,0,64.95,22.5,42.45,4,Courier
ORD-00393,CUST-008,GFV-O004,2023-06-14,2023-06-21,10,199.9,0,199.9,75.0,124.9,7,Air
ORD-00394,CUST-006,GFV-F001,2023-06-26,2023-07-03,5,34.95,0,34.95,15.0,19.95,7,Courier
ORD-00395,CUST-015,GFV-N003,2023-06-19,2023-06-26,10,119.9,0.05,113.91,45.0,68.91,7,Road
ORD-00396,CUST-020,GFV-N003,2023-06-25,2023-06-30,50,599.5,0,599.5,225.0,374.5,5,Courier
ORD-00397,CUST-008,GFV-G002,2023-06-18,2023-06-21,50,399.5,0.1,359.55,150.0,209.55,3,Road
ORD-00398,CUST-009,GFV-O001,2023-06-28,2023-07-12,50,749.5,0,749.5,275.0,474.5,14,Air
ORD-00399,CUST-005,GFV-G002,2023-06-25,2023-07-03,10,79.9,0,79.9,30.0,49.9,8,Courier
ORD-00400,CUST-015,GFV-S003,2023-06-06,2023-06-12,50,599.5,0.05,569.52,200.0,369.52,6,Road
ORD-00401,CUST-007,GFV-G001,2023-06-20,2023-06-25,5,69.95,0.05,66.45,25.0,41.45,5,Air
ORD-00402,CUST-015,GFV-C002,2023-06-05,2023-06-17,100,2299.0,0.15,1954.15,850.0,1104.15,12,Sea
ORD-00403,CUST-005,GFV-G001,2023-06-23,2023-07-02,5,69.95,0,69.95,25.0,44.95,9,Courier
ORD-00404,CUST-013,GFV-A003,2023-06-16,2023-06-19,10,94.9,0.05,90.16,35.0,55.16,3,Air
ORD-00405,CUST-006,GFV-O001,2023-06-13,2023-06-18,10,149.9,0.05,142.41,55.0,87.41,5,Air
ORD-00406,CUST-014,GFV-G002,2023-06-28,2023-07-06,100,799.0,0.05,759.05,300.0,459.05,8,Road
ORD-00407,CUST-011,GFV-S003,2023-06-28,2023-06-30,100,1199.0,0.1,1079.1,400.0,679.1,2,Courier
ORD-00408,CUST-006,GFV-N003,2023-06-09,2023-06-13,10,119.9,0.05,113.91,45.0,68.91,4,Courier
ORD-00409,CUST-013,GFV-C002,2023-06-26,2023-06-30,1,22.99,0.05,21.84,8.5,13.34,4,Courier
ORD-00410,CUST-016,GFV-O004,2023-06-01,2023-06-03,10,199.9,0.2,159.92,75.0,84.92,2,Courier
ORD-00411,CUST-018,GFV-A003,2023-06-07,2023-06-21,5,47.45,0.15,40.33,17.5,22.83,14,Road
ORD-00412,CUST-005,GFV-O001,2023-06-03,2023-06-09,20,299.8,0.05,284.81,110.0,174.81,6,Air
ORD-00413,CUST-014,GFV-G003,2023-06-13,2023-06-19,5,34.95,0.1,31.46,14.0,17.46,6,Air
ORD-00414,CUST-002,GFV-A001,2023-06-01,2023-06-04,5,39.95,0.1,35.96,14.0,21.96,3,Air
ORD-00415,CUST-016,GFV-O003,2023-06-01,2023-06-08,20,699.8,0.05,664.81,260.0,404.81,7,Sea
ORD-00416,CUST-016,GFV-C004,2023-06-13,2023-06-15,5,89.95,0.15,76.46,35.0,41.46,2,Sea
ORD-00417,CUST-014,GFV-S001,2023-06-13,2023-06-21,20,259.8,0.1,233.82,90.0,143.82,8,Air
ORD-00418,CUST-012,GFV-S002,2023-06-17,2023-06-23,10,99.9,0.1,89.91,35.0,54.91,6,Sea
ORD-00419,CUST-013,GFV-S003,2023-06-30,2023-07-05,2,23.98,0,23.98,8.0,15.98,5,Air
ORD-00420,CUST-007,GFV-O003,2023-06-19,2023-06-26,5,174.95,0,174.95,65.0,109.95,7,Road
ORD-00421,CUST-011,GFV-A002,2023-06-21,2023-06-23,20,179.8,0,179.8,64.0,115.8,2,Air
ORD-00422,CUST-017,GFV-S003,2023-06-28,2023-07-06,10,119.9,0.05,113.91,40.0,73.91,8,Courier
ORD-00423,CUST-015,GFV-S004,2023-06-10,2023-06-16,10,89.9,0,89.9,35.0,54.9,6,Courier
ORD-00424,CUST-011,GFV-C001,2023-06-21,2023-06-27,100,2499.0,0.15,2124.15,900.0,1224.15,6,Sea
ORD-00425,CUST-012,GFV-O001,2023-06-13,2023-06-22,10,149.9,0,149.9,55.0,94.9,9,Courier
ORD-00426,CUST-012,GFV-C001,2023-06-25,2023-06-27,5,124.95,0,124.95,45.0,79.95,2,Air
ORD-00427,CUST-006,GFV-G001,2023-06-26,2023-06-30,10,139.9,0.05,132.91,50.0,82.91,4,Courier
ORD-00428,CUST-011,GFV-S001,2023-06-03,2023-06-09,5,64.95,0,64.95,22.5,42.45,6,Sea
ORD-00429,CUST-007,GFV-A001,2023-06-26,2023-06-29,20,159.8,0.1,143.82,56.0,87.82,3,Air
ORD-00430,CUST-014,GFV-S004,2023-06-10,2023-06-17,2,17.98,0,17.98,7.0,10.98,7,Courier
ORD-00431,CUST-012,GFV-F002,2023-06-04,2023-06-09,20,199.8,0.1,179.82,76.0,103.82,5,Sea
ORD-00432,CUST-004,GFV-C001,2023-06-04,2023-06-05,5,124.95,0.2,99.96,45.0,54.96,1,Road
ORD-00433,CUST-014,GFV-F001,2023-06-06,2023-06-10,20,139.8,0,139.8,60.0,79.8,4,Air
ORD-00434,CUST-006,GFV-C003,2023-06-11,2023-06-19,5,99.95,0.2,79.96,37.5,42.46,8,Air
ORD-00435,CUST-008,GFV-N001,2023-06-16,2023-06-21,50,1249.5,0,1249.5,500.0,749.5,5,Sea
ORD-00436,CUST-017,GFV-A004,2023-06-09,2023-06-17,20,139.8,0,139.8,50.0,89.8,8,Air
ORD-00437,CUST-001,GFV-C002,2023-06-02,2023-06-11,10,229.9,0,229.9,85.0,144.9,9,Sea
ORD-00438,CUST-016,GFV-N003,2023-06-06,2023-06-16,50,599.5,0.1,539.55,225.0,314.55,10,Courier
ORD-00439,CUST-008,GFV-G002,2023-06-08,2023-06-12,5,39.95,0.1,35.96,15.0,20.96,4,Road
ORD-00440,CUST-018,GFV-S002,2023-06-04,2023-06-09,5,49.95,0.05,47.45,17.5,29.95,5,Air
ORD-00441,CUST-009,GFV-F002,2023-06-13,2023-06-15,20,199.8,0,199.8,76.0,123.8,2,Air
ORD-00442,CUST-008,GFV-F002,2023-06-18,2023-06-23,10,99.9,0,99.9,38.0,61.9,5,Sea
ORD-00443,CUST-019,GFV-G003,2023-06-15,2023-06-19,20,139.8,0.1,125.82,56.0,69.82,4,Sea
ORD-00444,CUST-008,GFV-S004,2023-06-05,2023-06-06,10,89.9,0.05,85.41,35.0,50.41,1,Air
ORD-00445,CUST-013,GFV-G002,2023-06-11,2023-06-12,20,159.8,0,159.8,60.0,99.8,1,Sea
ORD-00446,CUST-001,GFV-S001,2023-06-14,2023-06-19,20,259.8,0,259.8,90.0,169.8,5,Sea
ORD-00447,CUST-008,GFV-O001,2023-06-29,2023-07-07,10,149.9,0.1,134.91,55.0,79.91,8,Air
ORD-00448,CUST-016,GFV-C003,2023-06-17,2023-06-20,10,199.9,0,199.9,75.0,124.9,3,Sea
ORD-00449,CUST-016,GFV-O002,2023-06-08,2023-06-12,20,599.8,0.1,539.82,200.0,339.82,4,Road
ORD-00450,CUST-002,GFV-S003,2023-06-15,2023-06-19,2,23.98,0.1,21.58,8.0,13.58,4,Air
ORD-00451,CUST-009,GFV-F003,2023-06-05,2023-06-07,10,79.9,0.05,75.91,32.0,43.91,2,Sea
ORD-00452,CUST-006,GFV-C004,2023-06-15,2023-06-19,2,35.98,0.1,32.38,14.0,18.38,4,Road
ORD-00453,CUST-012,GFV-S003,2023-06-27,2023-07-04,50,599.5,0,599.5,200.0,399.5,7,Air
ORD-00454,CUST-007,GFV-N002,2023-06-23,2023-06-26,1,8.99,0,8.99,3.5,5.49,3,Sea
ORD-00455,CUST-016,GFV-N003,2023-06-01,2023-06-11,20,239.8,0,239.8,90.0,149.8,10,Courier
ORD-00456,CUST-004,GFV-C001,2023-06-04,2023-06-12,2,49.98,0.1,44.98,18.0,26.98,8,Sea
